Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name,cores used
F_dpc000_1100_paint_wolvrien_wire_v025.nk,661adbf42f618a1633c9fbfc,ravindrachoure,,,pnewspt091,2024/04/14 0:54:36,2024/04/14 0:54:56,2024/04/14 0:56:36,local_pool,local_grp,100,"1193,1195,1206,1194,1168,1209-1210,1199,1203,1205,1212,1214,1229",13,13,Nuke,1,26212547,0,1,2,00:00:01:39,00:00:02:35,00:00:00:11,00:00:00:11,00:00:00:26,00:00:00:02,00:00:00:02,00:00:02:06,00:00:00:09,00:00:00:09,00:00:02:06,00:00:00:09,00:00:00:09,00:00:00:11,00:00:00:02,00:00:00:09,00:00:00:09,00:00:00:12,00:00:00:03,00:00:00:10,00:00:00:10,00:00:00:13,00:00:00:00,47377497,3644422,0,3559780352,745570865,734371840,99 %,13 %,13 %,654982,5787225,0,0,0,,87
dpc000_1100&1200_mp01_WIP_comp_v011.nk,661c98ab2f618a1633cefa57,vivek.yadav,,,pnewspt074,2024/04/15 8:32:02,2024/04/15 8:32:03,2024/04/15 8:38:44,2d_pool,2d_grp,100,1845-2098,254,254,Nuke,0,0,0,0,19,00:00:06:40,00:02:01:10,00:00:00:28,00:00:00:22,00:00:02:25,00:00:00:00,00:00:00:00,00:01:56:32,00:00:00:27,00:00:00:20,00:01:56:32,00:00:00:27,00:00:00:20,00:00:00:28,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:23,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,6444610320,25372481,25396040,6282534912,4873561262,5418386944,73 %,1 %,1 %,15634375,1204818415,0,0,0,,64
dpc000_1100_both_hand_marker_prep_v020.nk,661cc5472f618a1633cf35b7,akshayd,,,pnewspt081,2024/04/15 11:42:23,2024/04/15 11:42:23,2024/04/15 11:44:03,2d_pool,2d_grp,100,1238-1371,134,134,Nuke,0,0,0,0,16,00:00:01:39,00:00:26:07,00:00:00:11,00:00:00:08,00:00:02:08,00:00:00:00,00:00:00:00,00:00:22:57,00:00:00:10,00:00:00:07,00:00:22:57,00:00:00:10,00:00:00:07,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,3233779826,24132685,24150276,13802602496,9973244316,11350008832,95 %,2 %,1 %,4335607,222976283,0,0,0,,84
dpc000_1100_both_hand_marker_prep_v021.nk,661cd11d2f618a1633cf3666,akshayd,,,pnewspt081,2024/04/15 12:32:53,2024/04/15 12:32:54,2024/04/15 12:34:29,2d_pool,2d_grp,100,1238-1371,134,134,Nuke,0,0,0,1,20,00:00:01:35,00:00:30:34,00:00:00:13,00:00:00:08,00:00:02:51,00:00:00:01,00:00:00:00,00:00:27:04,00:00:00:12,00:00:00:08,00:00:27:04,00:00:00:12,00:00:00:08,00:00:00:13,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:02,00:00:00:00,3233779342,24132681,24150275,12463517696,7608185513,9672009728,95 %,2 %,1 %,5049139,283445798,0,0,0,,84
dpc000_1100_both_hand_marker_prep_v023.nk,661cea232f618a1633cf3768,akshayd,,,pnewspt081,2024/04/15 14:19:38,2024/04/15 14:19:39,2024/04/15 14:21:18,2d_pool,2d_grp,100,1238-1371,134,134,Nuke,0,0,0,0,16,00:00:01:39,00:00:25:56,00:00:00:11,00:00:00:08,00:00:02:44,00:00:00:01,00:00:00:00,00:00:22:08,00:00:00:09,00:00:00:07,00:00:22:08,00:00:00:09,00:00:00:07,00:00:00:11,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,3233778970,24132678,24150257,13558517760,9480866532,10724285440,96 %,2 %,1 %,4244150,228985576,0,0,0,,84
dpc000_1100_car_repair_v019,661cb7a32f618a1633cf34b2,naveenkumar,,,pnewspt096,2024/04/15 10:44:11,2024/04/15 10:44:36,2024/04/15 10:48:05,2d_pool,2d_grp,100,1370-1852,483,97,Nuke,0,0,0,0,13,00:00:03:28,00:00:43:26,00:00:00:26,00:00:00:23,00:00:00:57,00:00:00:00,00:00:00:00,00:00:41:57,00:00:00:25,00:00:00:22,00:00:41:57,00:00:00:25,00:00:00:22,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,2008449024,835387064,836191808,79 %,2 %,1 %,7561766,413468903,0,0,0,,70
dpc000_1100_car_repair_v020,661cbe942f618a1633cf3553,naveenkumar,,,pnewspt096,2024/04/15 11:13:48,2024/04/15 11:13:48,2024/04/15 11:15:45,2d_pool,2d_grp,100,1370-1852,483,97,Nuke,0,0,0,0,16,00:00:01:57,00:00:29:34,00:00:00:18,00:00:00:17,00:00:00:58,00:00:00:00,00:00:00:00,00:00:27:53,00:00:00:17,00:00:00:15,00:00:27:53,00:00:00:17,00:00:00:15,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,0,0,0,2076229632,822068430,829222080,67 %,2 %,2 %,7393922,299162067,0,0,0,,59
dpc000_1100_car_repair_v021,661ced632f618a1633cf37ad,naveenkumar,,,pnewspt096,2024/04/15 14:33:31,2024/04/15 14:33:31,2024/04/15 14:36:14,2d_pool,2d_grp,100,1370-1852,483,97,Nuke,0,0,0,0,17,00:00:02:42,00:00:43:38,00:00:00:26,00:00:00:25,00:00:02:20,00:00:00:01,00:00:00:00,00:00:40:34,00:00:00:25,00:00:00:22,00:00:40:34,00:00:00:25,00:00:00:22,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,2103144448,778034181,809859264,56 %,1 %,1 %,7745464,469070286,0,0,0,,49
dpc000_1100_mp01_degrain_Wire_removal_v041.nk,661cae792f618a1633cf33d9,amoldhoke,,,pnewspt103,2024/04/15 10:05:05,2024/04/15 10:05:06,2024/04/15 10:11:22,2d_pool,2d_grp,100,1095-1720,626,626,Nuke,1,8266268,0,0,29,00:00:06:15,00:02:55:42,00:00:00:16,00:00:00:15,00:00:02:08,00:00:00:00,00:00:00:00,00:02:49:47,00:00:00:16,00:00:00:14,00:02:49:47,00:00:00:16,00:00:00:14,00:00:00:16,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,14868184792,23751093,23853745,8060129280,724133086,675700736,97 %,1 %,1 %,28851733,1690453457,0,0,0,,85
dpc000_1100_mp01_degrain_Wire_removal_v042.nk,661cee6c2f618a1633cf37dd,amoldhoke,,,pnewspt103,2024/04/15 14:37:55,2024/04/15 14:37:57,2024/04/15 14:44:54,2d_pool,2d_grp,100,1095-1720,626,626,Nuke,1,8774274,0,1,32,00:00:06:56,00:03:38:46,00:00:00:20,00:00:00:19,00:00:02:02,00:00:00:00,00:00:00:00,00:03:33:18,00:00:00:20,00:00:00:18,00:03:33:18,00:00:00:20,00:00:00:18,00:00:00:20,00:00:00:00,00:00:00:20,00:00:00:20,00:00:00:20,00:00:00:00,00:00:00:19,00:00:00:19,00:00:00:02,00:00:00:00,14868240292,23751182,23853849,9106608128,900772822,854011072,95 %,1 %,1 %,37354110,2339768482,0,0,0,,84
dpc000_1100_mp01_degrain_Wire_removal_v044.nk,661d01132f618a1633cf3906,amoldhoke,,,pnewspt103,2024/04/15 15:57:30,2024/04/15 15:57:31,2024/04/15 16:12:54,local_pool,local_grp,100,1095-1720,626,626,Nuke,1,8907429,0,40,13,00:00:15:22,00:03:15:35,00:00:00:18,00:00:00:17,00:00:04:36,00:00:00:00,00:00:00:00,00:03:05:45,00:00:00:17,00:00:00:16,00:03:05:45,00:00:00:17,00:00:00:16,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:21:56,00:00:02:26,15159005846,24215664,24299778,9350537216,926662491,897761664,95 %,1 %,1 %,30559211,1959235646,0,0,0,,84
dpc000_1100_pisanaB_reflaction_v008.nk,661d5edd2f618a1633cf3e6b,sanjayn,,,pnewspt080,2024/04/15 22:37:40,2024/04/15 22:37:42,2024/04/15 22:45:43,2d_pool,2d_grp,100,1733-2311,579,58,Nuke,1,19426717,0,109,10,00:00:08:01,00:01:13:35,00:00:01:16,00:00:01:08,00:00:00:37,00:00:00:00,00:00:00:00,00:01:12:30,00:00:01:15,00:00:01:07,00:01:12:30,00:00:01:15,00:00:01:07,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:16:34,00:00:00:00,14156100677,244070701,248243190,4894117888,2040192732,2165436928,87 %,2 %,2 %,16494307,682785969,0,0,0,,77
dpc000_1100_stunt_gear_cleanup_v005.nk,661d4a922f618a1633cf3d06,sudarshannavnath,,paint,pnewspt096,2024/04/15 21:11:06,2024/04/15 21:11:52,2024/04/15 21:15:12,2d_pool,2d_grp,100,1200-1500,301,301,Nuke,1,54312308,0,0,16,00:00:03:20,00:00:52:13,00:00:00:10,00:00:00:09,00:00:03:09,00:00:00:00,00:00:00:00,00:00:46:31,00:00:00:09,00:00:00:08,00:00:46:31,00:00:00:09,00:00:00:08,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,7175090698,23837510,23900015,2610540544,596811352,596540544,66 %,1 %,1 %,5238886,428327282,0,0,0,,58
dpc000_1100_v024.nk,661d433b2f618a1633cf3c7e,tarunchaudhary,,,pnewstr063,2024/04/15 20:39:47,2024/04/15 20:39:47,2024/04/15 20:51:08,local_pool,local_grp,80,977-1167,191,48,Nuke,0,0,0,106,4,00:00:11:21,00:00:42:14,00:00:00:52,00:00:00:40,00:00:02:53,00:00:00:03,00:00:00:00,00:00:38:59,00:00:00:48,00:00:00:39,00:00:38:59,00:00:00:48,00:00:00:39,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:01:05:08,00:00:12:48,4520556292,94178256,94189028,47150129152,9617220234,8829590528,101 %,29 %,29 %,47771125,163442653,0,0,0,,89
dpc000_1100_v024.nk,661d42132f618a1633cf3c58,tarunchaudhary,,,pnewstr063,2024/04/15 20:34:51,2024/04/15 20:34:51,2001/01/01 0:00:00,local_pool,local_grp,80,977-1167,191,191,Nuke,0,0,0,55,0,00:00:00:00,00:00:17:07,00:00:00:05,00:00:00:00,00:00:01:06,00:00:00:00,00:00:00:00,00:00:15:46,00:00:00:04,00:00:00:00,00:00:15:46,00:00:00:04,00:00:00:00,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:35:35,00:00:05:29,762279662,3990992,0,29800071168,731901442,0,100 %,3 %,0 %,13315158,63631976,0,0,0,,88
dpc000_1200_mp01_full_dagger_v004.nk,661cc0ac2f618a1633cf3579,tejassalve,,,pnewspt100,2024/04/15 11:22:44,2024/04/15 11:22:44,2024/04/15 11:27:58,2d_pool,2d_grp,90,1573-2923,1351,271,Nuke,0,0,0,0,18,00:00:05:13,00:01:31:04,00:00:00:20,00:00:00:18,00:00:02:37,00:00:00:00,00:00:00:00,00:01:26:11,00:00:00:19,00:00:00:17,00:01:26:11,00:00:00:19,00:00:00:17,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,33847183017,124897354,125923361,712683520,597333414,609704768,65 %,1 %,1 %,11438788,952456295,0,0,0,,57
DPC1200_mp01_prep_cre_camera_&_close_window_v003.nk,661cb6372f618a1633cf345f,swapnilgurav,,,pnewspt094,2024/04/15 10:38:06,2024/04/15 10:38:08,2024/04/15 11:04:57,2d_pool,2d_grp,100,976-2815,1840,368,Nuke,1,1383035,0,0,6,00:00:26:48,00:02:26:22,00:00:00:23,00:00:00:20,00:00:03:25,00:00:00:00,00:00:00:00,00:02:20:28,00:00:00:22,00:00:00:19,00:02:20:28,00:00:00:22,00:00:00:19,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,46132343346,125359628,125397800,779448320,500951676,497392160,79 %,1 %,1 %,20736675,1642147473,0,0,0,,70
F_dpc000_1100_Car bump and tape_V013.nk,661d3fa62f618a1633cf3c28,manjunatha,,,pnewspt100,2024/04/15 20:24:30,2024/04/15 20:24:31,2024/04/15 20:28:25,2d_pool,2d_grp,100,1370-1850,481,49,Nuke,1,4932438,0,0,17,00:00:03:54,00:01:02:40,00:00:01:16,00:00:01:01,00:00:01:02,00:00:00:01,00:00:00:00,00:01:01:20,00:00:01:15,00:00:00:58,00:01:01:20,00:00:01:15,00:00:00:58,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,22869515617,466724808,474384006,6044913664,2535947505,2542679040,98 %,3 %,2 %,27605190,758836916,0,0,0,,86
F_dpc000_1100_CH_01(Removal till standing)_v032.nk,661d2c012f618a1633cf3b37,shubhamkale,,,pnewspt090,2024/04/15 19:00:40,2024/04/15 19:00:42,2024/04/15 19:13:38,local_pool,local_grp,100,977-1169,193,20,Nuke,1,36096358,0,26,3,00:00:12:55,00:00:31:24,00:00:01:34,00:00:01:22,00:00:01:20,00:00:00:04,00:00:00:04,00:00:30:04,00:00:01:30,00:00:01:17,00:00:30:04,00:00:01:30,00:00:01:17,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:08,00:00:00:08,00:00:25:40,00:00:03:54,4565049626,228252481,235157710,11864862720,4255883289,3702621696,99 %,7 %,5 %,16326823,308872761,0,0,0,,87
F_dpc000_1100_CH_01(Removal till standing)_v034.nk,661d49af2f618a1633cf3cfc,shubhamkale,,,pnewspt090,2024/04/15 21:07:18,2024/04/15 21:15:00,2024/04/15 21:47:25,local_pool,local_grp,100,977-1169,193,20,Nuke,1,36288198,0,103,1,00:00:32:24,00:00:31:57,00:00:01:35,00:00:01:21,00:00:01:52,00:00:00:05,00:00:00:06,00:00:30:05,00:00:01:30,00:00:01:15,00:00:30:05,00:00:01:30,00:00:01:15,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:09,00:00:00:01,00:00:00:08,00:00:00:08,00:01:40:40,00:00:03:03,4565563251,228278162,235162606,12284751872,4371775513,3692539648,100 %,9 %,5 %,16301862,299686461,0,0,0,,88
F_dpc000_1100_mp01_CH_12_14_v004.nk,661cb6d32f618a1633cf348f,prashantpadvi,,,pnewspt086,2024/04/15 10:40:43,2024/04/15 10:42:47,2024/04/15 10:54:32,2d_pool,2d_grp,100,1352-1703,352,352,Nuke,1,3030841,4,0,4,00:00:11:44,00:00:38:08,00:00:00:06,00:00:00:05,00:00:01:46,00:00:00:00,00:00:00:00,00:00:33:18,00:00:00:05,00:00:00:04,00:00:33:18,00:00:00:05,00:00:00:04,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,8416545028,23910639,23949535,3907760128,3001007394,2982384640,96 %,3 %,3 %,11635596,371597296,0,0,0,,84
F_dpc000_1100_mp01_prep_wolverine_wire_remove_1665-1791_v016.nk,661d6fbf2f618a1633cf3f3a,narayanpatil,,,pnewspt086,2024/04/15 23:49:43,2024/04/15 23:49:44,2024/04/15 23:56:14,2d_pool,2d_grp,100,1665-1987,323,323,Nuke,1,10387289,0,138,12,00:00:06:29,00:01:15:43,00:00:00:14,00:00:00:13,00:00:07:41,00:00:00:01,00:00:00:00,00:01:06:33,00:00:00:12,00:00:00:10,00:01:06:33,00:00:00:12,00:00:00:10,00:00:00:14,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:14,00:00:00:00,00:00:00:11,00:00:00:11,00:00:31:46,00:00:00:00,23194807197,71810548,71732462,15256616960,3913074527,3281742848,98 %,5 %,5 %,33157988,695238483,0,0,0,,86
F_dpc000_1100_paint_wolvrien_wire_v027.nk,661d0d4b2f618a1633cf3998,ravindrachoure,,,pnewspt091,2024/04/15 16:49:39,2024/04/15 16:49:45,2024/04/15 17:00:39,local_pool,local_grp,100,"1168,1193-1195,1199,1203,1205-1206,1209-1210,1212,1214,1229,1295-1299,1301-1354",72,72,Nuke,1,26210946,0,24,2,00:00:10:54,00:00:21:37,00:00:00:18,00:00:00:11,00:00:06:07,00:00:00:05,00:00:00:00,00:00:15:01,00:00:00:12,00:00:00:10,00:00:15:01,00:00:00:12,00:00:00:10,00:00:00:18,00:00:00:05,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:09:50,00:00:00:00,1734595742,24091607,24179698,3551662080,710622878,748455680,95 %,4 %,3 %,2309553,69941273,0,0,0,,84
F_dpc000_1100_paint_wolvrien_wire_v027.nk,661d12882f618a1633cf3a30,ravindrachoure,,,pnewspt091,2024/04/15 17:12:00,2024/04/15 17:12:13,2024/04/15 17:15:11,local_pool,local_grp,100,"1199,1212,1203,1214,1168,1193-1195,1205-1206,1209-1210,1229",13,13,Nuke,1,26211336,0,20,2,00:00:02:57,00:00:04:38,00:00:00:21,00:00:00:11,00:00:01:28,00:00:00:06,00:00:00:00,00:00:03:04,00:00:00:14,00:00:00:10,00:00:03:04,00:00:00:14,00:00:00:10,00:00:00:21,00:00:00:06,00:00:00:14,00:00:00:14,00:00:00:12,00:00:00:00,00:00:00:11,00:00:00:11,00:00:08:36,00:00:00:00,307253533,23634887,23613780,3514605568,810988425,887699072,93 %,11 %,13 %,1059059,14002562,0,0,0,,82
F_dpc000_1100_paint_wolvrien_wire_v027.nk,661d11872f618a1633cf39e6,ravindrachoure,,,pnewspt091,2024/04/15 17:07:43,2024/04/15 17:07:49,2001/01/01 0:00:00,2d_pool,2d_grp,100,"1214,1212,1199,1168,1203,1295-1354,1193-1195,1205-1206,1209-1210,1229",73,73,Nuke,1,26211336,0,103,0,00:00:00:00,00:00:10:49,00:00:00:08,00:00:00:08,00:00:01:08,00:00:00:00,00:00:00:00,00:00:09:21,00:00:00:07,00:00:00:06,00:00:09:21,00:00:00:07,00:00:00:06,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:00,00:00:00:07,00:00:00:07,00:00:40:11,00:00:03:05,1450956971,19876122,24168127,2075291648,612539369,672667648,51 %,2 %,2 %,2581214,97074309,0,0,0,,45
F_dpc000_1100_paint_wolvrien_wire_v027.nk,661d108e2f618a1633cf39cb,ravindrachoure,,,pnewspt091,2024/04/15 17:03:34,2024/04/15 17:03:35,2001/01/01 0:00:00,2d_pool,2d_grp,100,1168-1354,187,187,Nuke,1,26211336,0,100,0,00:00:00:00,00:00:24:22,00:00:00:07,00:00:00:07,00:00:02:43,00:00:00:00,00:00:00:00,00:00:21:06,00:00:00:06,00:00:00:06,00:00:21:06,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:37:23,00:00:03:18,2723811780,14565838,23587273,4492365824,483947468,621938240,98 %,2 %,1 %,5708860,198912158,0,0,0,,86
F_dpc000_1100_paint_wolvrien_wire_v027.nk,661d0bfe2f618a1633cf397b,ravindrachoure,,,pnewspt091,2024/04/15 16:44:06,2024/04/15 16:44:07,2001/01/01 0:00:00,2d_pool,2d_grp,100,1168-1354,187,187,Nuke,1,26210946,0,104,0,00:00:00:00,00:00:24:57,00:00:00:08,00:00:00:09,00:00:03:15,00:00:00:01,00:00:00:00,00:00:21:11,00:00:00:06,00:00:00:06,00:00:21:11,00:00:00:06,00:00:00:06,00:00:00:08,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:10,00:00:00:00,00:00:00:07,00:00:00:07,00:00:40:16,00:00:02:39,2725043372,14572424,23595329,5176934400,499493138,637050560,98 %,2 %,2 %,5941024,213349429,0,0,0,,86
F_dpc000_1100_upper_body_removel_v005.nk,661cb5ba2f618a1633cf3448,jasveersingh,,,pnewspt101,2024/04/15 10:36:02,2024/04/15 10:36:03,2024/04/15 10:37:25,2d_pool,2d_grp,50,1396-1614,219,22,Nuke,1,1745502,0,0,15,00:00:01:21,00:00:19:19,00:00:00:52,00:00:00:56,00:00:01:01,00:00:00:02,00:00:00:02,00:00:18:16,00:00:00:49,00:00:00:53,00:00:18:16,00:00:00:49,00:00:00:53,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,5229998967,237727225,238913433,5709680640,1959840517,1921162368,99 %,5 %,4 %,12381426,222210669,0,0,0,,87
F_dpc000_1400_mp01_degrain_v0083_characters_ground_markers_prep_v008.nk,661d58af2f618a1633cf3e22,maheshmhetrajkar,,,pnewspt084,2024/04/15 22:11:19,2024/04/15 22:11:21,2024/04/15 22:12:12,2d_pool,2d_grp,100,1640-1707,68,7,Nuke,1,3365911,0,0,5,00:00:00:51,00:00:04:14,00:00:00:36,00:00:00:33,00:00:00:20,00:00:00:02,00:00:00:02,00:00:03:54,00:00:00:33,00:00:00:30,00:00:03:54,00:00:00:33,00:00:00:30,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,1592619387,227517055,234139493,4642045952,1700846482,1749176576,99 %,6 %,7 %,2897964,53639838,0,0,0,,87
F_dpc000_1400_v015.nk,661d27582f618a1633cf3af3,madhuribaxla,,,pnewspt092,2024/04/15 18:40:48,2024/04/15 18:40:48,2024/04/15 19:30:49,local_pool,local_grp,90,1345-1534,190,190,Nuke,0,0,0,17,4,00:00:50:00,00:02:57:42,00:00:00:56,00:00:00:50,00:00:13:52,00:00:00:04,00:00:00:00,00:02:42:19,00:00:00:51,00:00:00:49,00:02:42:19,00:00:00:51,00:00:00:49,00:00:00:56,00:00:00:04,00:00:00:51,00:00:00:51,00:00:00:51,00:00:00:00,00:00:00:50,00:00:00:50,00:00:28:47,00:00:45:12,8802647964,46329726,46176136,20443430912,3821832674,3857622528,101 %,14 %,12 %,72589110,701116854,0,0,0,,89
F_dpc00_1100_mp01_stuntmatte_removel_v032.nk,661cf4062f618a1633cf3827,appikondaramesh,,,pnewspt089,2024/04/15 15:01:50,2024/04/15 15:01:51,2024/04/15 15:07:43,2d_pool,2d_grp,100,977-1450,474,474,Nuke,0,0,0,16,17,00:00:05:52,00:01:33:53,00:00:00:11,00:00:00:10,00:00:03:20,00:00:00:00,00:00:00:00,00:01:26:34,00:00:00:10,00:00:00:09,00:01:26:34,00:00:00:10,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:04:06,00:00:00:00,11276677096,23790458,23988989,17129037824,8409239472,8991875072,100 %,3 %,2 %,26604321,836456369,0,0,0,,88
F_DPC1200_mp01_CH_53_katana_blade_v003.nk,661cb4332f618a1633cf3422,mahendrabobade,,,pnewspt080,2024/04/15 10:29:31,2024/04/15 10:29:32,2024/04/15 10:30:59,2d_pool,none,50,1800-2028,229,46,Nuke,1,59216,0,0,15,00:00:01:27,00:00:20:38,00:00:00:26,00:00:00:23,00:00:01:01,00:00:00:01,00:00:00:00,00:00:19:22,00:00:00:25,00:00:00:20,00:00:19:22,00:00:00:25,00:00:00:20,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,5855211141,127287198,127844365,5058580480,1989350128,1717447424,87 %,2 %,2 %,5258134,218246849,0,0,0,,77
F_DPC1200_mp01_CH_53_katana_blade_v004.nk,661cb66c2f618a1633cf3477,mahendrabobade,,,pnewspt080,2024/04/15 10:38:59,2024/04/15 10:39:28,2024/04/15 11:00:52,2d_pool,none,100,1800-2782,983,983,Nuke,1,59621,8,0,6,00:00:21:24,00:02:07:24,00:00:00:07,00:00:00:07,00:00:02:57,00:00:00:00,00:00:00:00,00:01:55:34,00:00:00:07,00:00:00:06,00:01:55:34,00:00:00:07,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,24569348509,24994250,24964722,4746952704,2263585042,2380349952,81 %,1 %,1 %,14430642,1000808458,0,0,0,,71
F_DPC1200_mp01_CH_53_katana_blade_v005.nk,661ced212f618a1633cf3798,mahendrabobade,,,pnewspt080,2024/04/15 14:32:24,2024/04/15 14:32:27,2024/04/15 14:37:03,2d_pool,none,50,1800-2027,228,228,Nuke,1,59639,0,1,8,00:00:04:36,00:00:33:56,00:00:00:08,00:00:00:08,00:00:04:12,00:00:00:01,00:00:00:00,00:00:28:11,00:00:00:07,00:00:00:06,00:00:28:11,00:00:00:07,00:00:00:06,00:00:00:08,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:02,00:00:00:00,5829824963,25569407,25568387,3093901312,1625307858,1706711040,85 %,2 %,2 %,5740579,273512094,0,0,0,,75
F_DPC1200_mp01_CH_53_katana_blade_v006.nk,661cf8de2f618a1633cf388c,mahendrabobade,,,pnewspt080,2024/04/15 15:22:30,2024/04/15 15:22:33,2024/04/15 15:24:36,2d_pool,none,50,1800-2027,228,228,Nuke,1,59639,0,0,15,00:00:02:03,00:00:30:16,00:00:00:07,00:00:00:06,00:00:01:01,00:00:00:00,00:00:00:00,00:00:27:13,00:00:00:07,00:00:00:05,00:00:27:13,00:00:00:07,00:00:00:05,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,5829825728,25569411,25568387,4752662528,2428922409,2406821888,70 %,2 %,1 %,5343828,258926143,0,0,0,,62
