Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes)
301_13_taf_0467_bg_track_v0017.nk,66d841e47e6b4b9c2f4bdc69,suraj.umbarkar,,,pnewspt105,2024/09/04 16:47:56,2024/09/04 16:48:15,2024/09/04 16:48:51,2d_pool,2d_group,100,1072-1076,5,5,Nuke,0,0,0,0,5,00:00:00:36,00:00:02:48,00:00:00:33,00:00:00:33,00:00:00:14,00:00:00:02,00:00:00:02,00:00:02:33,00:00:00:30,00:00:00:30,00:00:02:33,00:00:00:30,00:00:00:30,00:00:00:33,00:00:00:02,00:00:00:30,00:00:00:30,00:00:00:34,00:00:00:03,00:00:00:31,00:00:00:31,00:00:00:00,00:00:00:00,554937773,110987554,110979000,14175588352,4742985062,4837436928,95 %,10 %,12 %,4445470,42503156,0,0,0
301_13_taf_0467_bg_track_v0017.nk,66d835787e6b4b9c2f4bdb6c,suraj.umbarkar,,,pnewspt105,2024/09/04 15:54:56,2024/09/04 15:54:57,2001/01/01 0:00:00,2d_pool,2d_group,100,1017-1081,65,13,Nuke,0,0,0,6,0,00:00:00:00,00:00:24:27,00:00:01:52,00:00:01:53,00:00:00:33,00:00:00:02,00:00:00:02,00:00:23:54,00:00:01:50,00:00:01:50,00:00:23:54,00:00:01:50,00:00:01:50,00:00:00:22,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:23,00:00:00:01,00:00:00:23,00:00:00:23,00:00:07:38,00:00:01:57,6625143769,509626443,551842351,29955366912,10762771140,11769040896,99 %,7 %,8 %,36227889,434120528,0,0,0
301_13_taf_0467_bg_track_v0017.nk,66d839717e6b4b9c2f4bdbb3,suraj.umbarkar,,,pnewspt105,2024/09/04 16:11:53,2024/09/04 16:11:53,2001/01/01 0:00:00,2d_pool,2d_group,100,1017-1081,65,13,Nuke,0,0,0,24,0,00:00:00:00,00:00:17:45,00:00:01:21,00:00:01:28,00:00:00:29,00:00:00:02,00:00:00:02,00:00:17:15,00:00:01:19,00:00:01:25,00:00:17:15,00:00:01:19,00:00:01:25,00:00:00:16,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:18,00:00:00:01,00:00:00:18,00:00:00:18,00:00:35:59,00:01:13:15,6070193643,466937972,551315740,29804945408,11236332465,12411272192,98 %,7 %,10 %,27709619,315242610,0,0,0
301_13_taf_0467_bg_track_v0017.nk,66d842047e6b4b9c2f4bdc70,suraj.umbarkar,,,pnewspt105,2024/09/04 16:48:28,2024/09/04 16:48:45,2024/09/04 16:49:51,2d_pool,2d_group,100,1057-1061,5,5,Nuke,0,0,0,1,4,00:00:01:05,00:00:03:21,00:00:00:40,00:00:00:35,00:00:00:35,00:00:00:07,00:00:00:02,00:00:02:45,00:00:00:33,00:00:00:32,00:00:02:45,00:00:00:33,00:00:00:32,00:00:00:40,00:00:00:07,00:00:00:33,00:00:00:33,00:00:00:36,00:00:00:03,00:00:00:33,00:00:00:33,00:00:00:31,00:00:00:00,555053580,111010716,110983938,15458172928,5072082790,5211108352,98 %,10 %,10 %,4359455,44235419,0,0,0
305_31_den_0200_prep_Removematt_v010.nk,66d841477e6b4b9c2f4bdc5d,mustak.ahamad,,,pnewspt104.basilic.com,2024/09/04 16:45:19,2024/09/04 16:47:15,2024/09/04 16:48:30,2d_pool,2d_group,100,1017-1067,51,6,Nuke,1,2619283,0,0,5,00:00:01:14,00:00:05:15,00:00:00:52,00:00:01:02,00:00:00:34,00:00:00:05,00:00:00:05,00:00:04:41,00:00:00:46,00:00:00:56,00:00:04:41,00:00:00:46,00:00:00:56,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,2875916288,691971632,654182400,14 %,1 %,1 %,762213,76221023,0,0,0
305_31_den_0200_prep_Removematt_v010.nk,66d864b37e6b4b9c2f4bdefd,mustak.ahamad,,,pnewspt104.basilic.com,2024/09/04 19:16:26,2024/09/04 19:16:28,2024/09/04 19:17:23,2d_pool,2d_group,50,1017-1067,51,6,Nuke,1,3929716,0,0,5,00:00:00:55,00:00:04:15,00:00:00:42,00:00:00:52,00:00:00:16,00:00:00:02,00:00:00:02,00:00:03:58,00:00:00:39,00:00:00:49,00:00:03:58,00:00:00:39,00:00:00:49,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:06,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,5871632384,931990362,823049472,25 %,1 %,1 %,883504,64391574,0,0,0
305_31_den_0240_prep_floormat_v009.nk,66d7ec037e6b4b9c2f4bd80e,lalith.thatikonda,,,pnewspt091,2024/09/04 10:41:31,2024/09/04 10:41:31,2024/09/04 10:42:26,2d_pool,2d_group,50,1017-1057,41,21,Nuke,1,3716518,0,0,15,00:00:00:54,00:00:13:31,00:00:00:38,00:00:00:41,00:00:00:55,00:00:00:02,00:00:00:02,00:00:12:35,00:00:00:35,00:00:00:38,00:00:12:35,00:00:00:35,00:00:00:38,00:00:00:19,00:00:00:01,00:00:00:18,00:00:00:18,00:00:00:21,00:00:00:02,00:00:00:20,00:00:00:20,00:00:00:00,00:00:00:00,1132153325,53912063,62123597,4453756928,708410043,474076000,39 %,1 %,1 %,2600635,189871364,0,0,0
305_31_den_0240_prep_wireremovel_v003.nk,66d7f28d7e6b4b9c2f4bd884,prashant.padvi,,,pnewspt086,2024/09/04 11:09:25,2024/09/04 11:09:25,2024/09/04 11:10:19,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,13,00:00:00:53,00:00:11:31,00:00:00:16,00:00:00:16,00:00:00:51,00:00:00:01,00:00:00:00,00:00:10:27,00:00:00:15,00:00:00:14,00:00:10:27,00:00:00:15,00:00:00:14,00:00:00:16,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:17,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,1304953356,31828130,31651915,2826981376,524579697,532600416,55 %,2 %,2 %,3518745,157425128,0,0,0
305_31_den_0240_prep_wireremovel_v004.nk,66d8368c7e6b4b9c2f4bdb85,prashant.padvi,,,pnewspt086,2024/09/04 15:59:32,2024/09/04 15:59:32,2024/09/04 16:00:30,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,13,00:00:00:57,00:00:12:00,00:00:00:17,00:00:00:17,00:00:00:49,00:00:00:01,00:00:00:00,00:00:10:58,00:00:00:16,00:00:00:15,00:00:10:58,00:00:00:16,00:00:00:15,00:00:00:17,00:00:00:01,00:00:00:16,00:00:00:16,00:00:00:18,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:00,00:00:00:00,1304914248,31827176,31651914,2458411008,488452815,485140064,69 %,1 %,1 %,2526954,155824835,0,0,0
305_31_den_0240_prep_wireremovel_v004.nk,66d83ac57e6b4b9c2f4bdbcf,prashant.padvi,,,pnewspt086,2024/09/04 16:17:33,2024/09/04 16:17:34,2024/09/04 16:18:45,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,12,00:00:01:10,00:00:14:00,00:00:00:20,00:00:00:20,00:00:01:17,00:00:00:01,00:00:00:00,00:00:12:31,00:00:00:18,00:00:00:17,00:00:12:31,00:00:00:18,00:00:00:17,00:00:00:20,00:00:00:01,00:00:00:18,00:00:00:18,00:00:00:21,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:00,00:00:00:00,1304923814,31827410,31652213,3384008704,458600403,454606432,33 %,1 %,1 %,1939575,168501983,0,0,0
305_31_den_0240_prep_wireremovel_v004.nk,66d83b9f7e6b4b9c2f4bdbe8,prashant.padvi,,,pnewspt086,2024/09/04 16:21:11,2024/09/04 16:21:11,2024/09/04 16:22:15,2d_pool,2d_group,100,1017-1057,41,41,Nuke,0,0,0,0,13,00:00:01:04,00:00:13:11,00:00:00:19,00:00:00:19,00:00:00:46,00:00:00:01,00:00:00:00,00:00:12:12,00:00:00:17,00:00:00:16,00:00:12:12,00:00:00:17,00:00:00:16,00:00:00:19,00:00:00:01,00:00:00:17,00:00:00:17,00:00:00:20,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,1304923861,31827411,31652213,3489300480,466140124,449930048,52 %,1 %,1 %,2119158,163935445,0,0,0
306_32_sha_0050_roto_Master_v011_NewSession_ReviewOutputNode,66d7e8e27e6b4b9c2f4bd7e0,abhishek.patil,,,pnewsrt050.basilic.com,2024/09/04 10:28:10,2024/09/04 10:28:10,2024/09/04 10:29:17,2d_pool,2d_group,100,1017-1251,235,24,Silhouette,1,240860,0,7,10,00:00:01:06,00:00:10:35,00:00:00:26,00:00:00:29,00:00:00:52,00:00:00:02,00:00:00:02,00:00:09:40,00:00:00:24,00:00:00:26,00:00:09:40,00:00:00:24,00:00:00:26,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:01:07,00:00:00:00,0,0,0,1855332352,510717700,517690016,35 %,1 %,1 %,2109707,151415137,0,0,0
306_32_sha_0050_roto_Master_v012_mov_roto_id_exr,66d7f0907e6b4b9c2f4bd85a,abhishek.patil,None,,pnewsrt050.basilic.com,2024/09/04 11:00:56,2024/09/04 11:02:10,2024/09/04 11:02:29,2d_pool,2d_group,50,1017-1251,235,24,Nuke,1,5566,0,0,11,00:00:00:19,00:00:03:18,00:00:00:08,00:00:00:09,00:00:00:53,00:00:00:02,00:00:00:02,00:00:02:21,00:00:00:05,00:00:00:06,00:00:02:21,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,371453952,252967210,225784832,1 %,0 %,1 %,250328,25031951,0,0,0
306_32_sha_0050_roto_Master_v012_mov_roto_id_mov,66d7f0957e6b4b9c2f4bd85c,abhishek.patil,None,,pnewsrt050.basilic.com,2024/09/04 11:01:01,2024/09/04 11:03:14,2024/09/04 11:03:23,2d_pool,2d_group,50,1017-1251,235,1,Nuke,1,10676,0,0,1,00:00:00:08,00:00:00:08,00:00:00:08,00:00:00:08,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,617918464,434023872,434023872,63 %,26 %,26 %,236561,909850,0,0,0
306_32_sha_0050_roto_Master_v012_NewSession_ReviewOutputNode,66d7f0827e6b4b9c2f4bd845,abhishek.patil,,,pnewsrt050.basilic.com,2024/09/04 11:00:42,2024/09/04 11:00:42,2024/09/04 11:01:41,2d_pool,2d_group,100,1017-1251,235,24,Silhouette,1,248367,0,6,10,00:00:00:58,00:00:09:19,00:00:00:23,00:00:00:24,00:00:00:51,00:00:00:02,00:00:00:02,00:00:08:24,00:00:00:21,00:00:00:21,00:00:08:24,00:00:00:21,00:00:00:21,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:01:00,00:00:00:00,0,0,0,1784438784,410659696,411836032,48 %,2 %,2 %,2420914,122628363,0,0,0
306_32_sha_0050_roto_Master_v012_NewSession_ReviewOutputNode,66d7f09c7e6b4b9c2f4bd85d,abhishek.patil,,,pnewsrt050,2024/09/04 11:01:08,2024/09/04 11:04:23,2024/09/04 11:04:38,ingestion_pool,none,50,1,1,1,Python,1,2933,0,0,1,00:00:00:15,00:00:00:15,00:00:00:15,00:00:00:15,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:12,00:00:00:15,00:00:00:02,00:00:00:12,00:00:00:12,00:00:00:16,00:00:00:03,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,0,0,0,196173824,177910672,177910672,1 %,1 %,1 %,21413,2141252,0,0,0
306_43_sdh_0140_prep_srrigremoval_v005.nk,66d85cbb7e6b4b9c2f4bdde0,tarun.chaudhary,,,pnewspt082.basilic.com,2024/09/04 18:42:26,2024/09/04 18:42:29,2024/09/04 18:48:14,2d_pool,2d_group,50,1001-1161,161,17,Nuke,1,1479312,0,48,2,00:00:05:45,00:00:11:23,00:00:00:40,00:00:00:33,00:00:00:54,00:00:00:03,00:00:00:02,00:00:10:28,00:00:00:36,00:00:00:30,00:00:10:28,00:00:00:36,00:00:00:30,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:28:46,00:00:00:00,0,0,0,2770427904,922890689,791318528,97 %,3 %,2 %,4903648,174062181,0,0,0
306_43_sdh_0140_prep_srrigremoval_v006.nk,66d860847e6b4b9c2f4bde25,tarun.chaudhary,,,pnewspt082.basilic.com,2024/09/04 18:58:36,2024/09/04 18:58:37,2024/09/04 19:07:23,2d_pool,2d_group,50,1001-1161,161,17,Nuke,1,1479610,0,91,1,00:00:08:46,00:00:07:02,00:00:00:24,00:00:00:25,00:00:00:47,00:00:00:02,00:00:00:02,00:00:06:14,00:00:00:22,00:00:00:22,00:00:06:14,00:00:00:22,00:00:00:22,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:44:16,00:00:00:00,0,0,0,3239645184,786965824,655442688,65 %,3 %,2 %,2300165,90084085,0,0,0
306_43_sdh_0140_prep_srrigremoval_v006.nk,66d862ec7e6b4b9c2f4bdea6,tarun.chaudhary,,,pnewspt082,2024/09/04 19:08:51,2024/09/04 19:08:52,2024/09/04 19:09:33,2d_pool,2d_group,100,1001-1177,177,18,Nuke,0,0,0,0,12,00:00:00:40,00:00:08:02,00:00:00:26,00:00:00:28,00:00:00:55,00:00:00:03,00:00:00:02,00:00:07:06,00:00:00:23,00:00:00:25,00:00:07:06,00:00:00:23,00:00:00:25,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,4499385902,249965883,251688643,2771697664,702511626,707830464,96 %,2 %,2 %,3266743,116704181,0,0,0
306_43_sdh_0140_prep_srrigremoval_v006.nk,66d8620e7e6b4b9c2f4bde7e,tarun.chaudhary,,,pnewspt082.basilic.com,2024/09/04 19:05:10,2024/09/04 19:05:58,2024/09/04 19:09:50,2d_pool,2d_group,50,1001-1117,117,12,Nuke,1,1478449,0,43,2,00:00:03:51,00:00:04:37,00:00:00:23,00:00:00:24,00:00:00:34,00:00:00:02,00:00:00:02,00:00:04:01,00:00:00:20,00:00:00:21,00:00:04:01,00:00:00:20,00:00:00:21,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:19:43,00:00:00:00,0,0,0,2296930304,901581722,684366400,63 %,3 %,4 %,1905597,61996241,0,0,0
306_43_sdh_0140_prep_srrigremoval_v006.nk,66d864bd7e6b4b9c2f4bdf04,tarun.chaudhary,,,pnewspt082,2024/09/04 19:16:37,2024/09/04 19:16:37,2024/09/04 19:17:30,2d_pool,2d_group,100,1001-1177,177,18,Nuke,0,0,0,0,8,00:00:00:53,00:00:07:00,00:00:00:23,00:00:00:25,00:00:00:50,00:00:00:02,00:00:00:02,00:00:06:08,00:00:00:20,00:00:00:21,00:00:06:08,00:00:00:20,00:00:00:21,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:03,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,4498304593,249905810,251688643,2993696768,868225543,620875776,72 %,3 %,2 %,2465390,91039244,0,0,0
ECF-2290_prep_SLwire_v020.nk,66d832f57e6b4b9c2f4bdb44,amol.dhoke,,,pnewsrt103,2024/09/04 15:44:13,2024/09/04 15:44:14,2024/09/04 15:51:43,2d_pool,2d_group,100,977-1262,286,286,Nuke,0,0,0,0,26,00:00:07:29,00:03:10:25,00:00:00:39,00:00:00:36,00:00:01:45,00:00:00:00,00:00:00:00,00:03:07:00,00:00:00:39,00:00:00:36,00:03:07:00,00:00:00:39,00:00:00:36,00:00:00:39,00:00:00:00,00:00:00:39,00:00:00:39,00:00:00:37,00:00:00:00,00:00:00:37,00:00:00:37,00:00:00:00,00:00:00:00,14553125442,50885053,50291818,15824441344,1572176418,1333121024,99 %,1 %,1 %,59675839,3118232972,0,0,0
ECF-2290_prep_v002.nk,66d7ca717e6b4b9c2f4bd688,akshay.deshmukh,,,pnewspt081,2024/09/04 8:18:16,2024/09/04 8:18:17,2024/09/04 8:21:23,2d_pool,2d_group,50,977-1262,286,29,Nuke,0,0,0,0,16,00:00:03:05,00:00:48:09,00:00:01:39,00:00:01:45,00:00:00:51,00:00:00:01,00:00:00:02,00:00:47:13,00:00:01:37,00:00:01:42,00:00:47:13,00:00:01:37,00:00:01:42,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:11,00:00:00:01,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:00,28868150910,995453479,994417834,16181809152,5516958631,5936581632,98 %,3 %,4 %,32995144,839747672,0,0,0
ECF-2290_prep_v002.nk,66d7cc787e6b4b9c2f4bd6ad,akshay.deshmukh,,,pnewspt081,2024/09/04 8:26:56,2024/09/04 8:26:57,2024/09/04 8:31:53,2d_pool,2d_group,100,977-1262,286,286,Nuke,0,0,0,0,20,00:00:04:55,00:01:33:45,00:00:00:19,00:00:00:18,00:00:03:16,00:00:00:00,00:00:00:00,00:01:28:22,00:00:00:18,00:00:00:17,00:01:28:22,00:00:00:18,00:00:00:17,00:00:00:19,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:19,00:00:00:00,00:00:00:18,00:00:00:18,00:00:00:00,00:00:00:00,14547881948,50866720,50249362,2095538176,435767295,436578304,22 %,1 %,1 %,11999423,1170532648,0,0,0
ECF-2290_v003.nk,66d7cfff7e6b4b9c2f4bd6db,naveen.gupta,,,pnewspt096,2024/09/04 8:41:59,2024/09/04 8:41:59,2024/09/04 8:43:46,2d_pool,2d_group,50,977-1262,286,29,Nuke,0,0,0,0,14,00:00:01:46,00:00:24:34,00:00:00:50,00:00:00:54,00:00:00:51,00:00:00:01,00:00:00:02,00:00:23:37,00:00:00:48,00:00:00:51,00:00:23:37,00:00:00:48,00:00:00:51,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,14546827012,501614724,501761511,2579345408,1027432041,1046430656,55 %,2 %,3 %,11772645,402803111,0,0,0
ECF-2290_v003.nk,66d7d2e17e6b4b9c2f4bd706,naveen.gupta,,,pnewspt096,2024/09/04 8:54:17,2024/09/04 8:54:17,2024/09/04 8:55:29,2d_pool,2d_group,50,977-1262,286,29,Nuke,0,0,0,0,13,00:00:01:11,00:00:15:12,00:00:00:31,00:00:00:31,00:00:00:51,00:00:00:01,00:00:00:02,00:00:14:16,00:00:00:29,00:00:00:29,00:00:14:16,00:00:00:29,00:00:00:29,00:00:00:03,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:04,00:00:00:01,00:00:00:03,00:00:00:03,00:00:00:00,00:00:00:00,14612541170,503880730,504026579,2810429440,732661888,777075392,62 %,3 %,3 %,8319334,228291789,0,0,0
ECF-2290_v003.nk,66d820d77e6b4b9c2f4bda84,naveen.gupta,,,pnewspt096,2024/09/04 14:26:55,2024/09/04 14:26:56,2001/01/01 0:00:00,2d_pool,2d_group,50,977-1262,286,29,Nuke,0,0,0,10,0,00:00:00:00,00:00:06:54,00:00:00:14,00:00:00:00,00:00:00:19,00:00:00:00,00:00:00:00,00:00:06:35,00:00:00:13,00:00:00:00,00:00:06:35,00:00:00:13,00:00:00:00,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:06:51,00:00:18:59,3521966776,121447130,0,4424941568,219720712,0,84 %,1 %,0 %,5042756,110173641,0,0,0
nuke_comp_template_test_mov_mov,66d841597e6b4b9c2f4bdc5e,mustak.ahamad,None,,pnewspt104.basilic.com,2024/09/04 16:45:36,2024/09/04 16:49:29,2024/09/04 16:49:59,2d_pool,2d_group,50,1017-1067,51,1,Nuke,1,8757,0,0,1,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:30,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:27,00:00:00:27,00:00:00:27,00:00:00:27,00:00:00:27,00:00:00:27,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,1120280576,722394816,722394816,7 %,3 %,3 %,188189,6272940,0,0,0
Removed_SL_Gloves_v008.nk,66d75bbf7e6b4b9c2f4bd270,sandeep.tapkir,,,pnewspt106,2024/09/04 0:25:59,2024/09/04 0:26:00,2024/09/04 0:28:09,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,8,00:00:02:09,00:00:17:08,00:00:01:04,00:00:00:50,00:00:00:45,00:00:00:02,00:00:00:02,00:00:16:23,00:00:01:01,00:00:00:47,00:00:16:23,00:00:01:01,00:00:00:47,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:01,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,3848949720,240559357,244565631,2441035776,1125372760,981084032,83 %,2 %,2 %,5773053,283705227,0,0,0
Removed_SL_Gloves_v008.nk,66d774fd7e6b4b9c2f4bd3b1,sandeep.tapkir,,,pnewspt106,2024/09/04 2:13:40,2024/09/04 2:13:41,2024/09/04 2:15:57,2d_pool,2d_group,100,993-1149,157,16,Nuke,0,0,0,0,9,00:00:02:16,00:00:18:52,00:00:01:10,00:00:01:03,00:00:00:46,00:00:00:02,00:00:00:02,00:00:18:06,00:00:01:07,00:00:01:00,00:00:18:06,00:00:01:07,00:00:01:00,00:00:00:07,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,3848816399,240551024,244565631,4024619008,1342497192,1251470464,58 %,1 %,2 %,5659315,320678285,0,0,0
