Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name
F_bvg132_0080_scews_prep_v023.nk,66a9e93d7e6b4b9c2f49c599,akshay.deshmukh,,,pnewspt081,2024/07/31 13:05:25,2024/07/31 13:05:29,2024/07/31 13:08:28,2d_pool,2d_group,50,1150-1350,201,201,Nuke,1,43308752,0,0,16,00:00:02:58,00:00:46:51,00:00:00:13,00:00:00:13,00:00:01:50,00:00:00:00,00:00:00:00,00:00:43:20,00:00:00:12,00:00:00:12,00:00:43:20,00:00:00:12,00:00:00:12,00:00:00:13,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,8828679162,43923776,43748003,12792569856,1488909216,1512391552,98 %,6 %,7 %,34333604,526016278,0,0,0,
F_GF_068_0263_SR_v010.nk,66a935eb7e6b4b9c2f49be65,suraj.hajare,,,pnewspt097,2024/07/31 0:20:18,2024/07/31 0:20:21,2024/07/31 0:22:15,none,none,100,1009-1087,79,79,Nuke,0,0,0,0,10,00:00:01:53,00:00:18:41,00:00:00:14,00:00:00:13,00:00:02:42,00:00:00:02,00:00:00:00,00:00:15:31,00:00:00:11,00:00:00:12,00:00:15:31,00:00:00:11,00:00:00:12,00:00:00:14,00:00:00:02,00:00:00:11,00:00:00:11,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,2523427617,31942121,31960471,4465836032,885009741,943461248,97 %,2 %,2 %,3489001,169123067,0,0,0,
F_GF_068_0263_SR_v012.nk,66aa239d7e6b4b9c2f49cdb9,suraj.hajare,,,pnewspt097,2024/07/31 17:14:29,2024/07/31 17:14:29,2024/07/31 17:15:42,none,none,100,1009-1087,79,79,Nuke,0,0,0,0,15,00:00:01:13,00:00:17:22,00:00:00:13,00:00:00:13,00:00:01:16,00:00:00:00,00:00:00:00,00:00:15:37,00:00:00:11,00:00:00:12,00:00:15:37,00:00:00:11,00:00:00:12,00:00:00:13,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:14,00:00:00:00,00:00:00:13,00:00:00:13,00:00:00:00,00:00:00:00,2523371757,31941414,31958728,4493090816,926407879,998274816,79 %,2 %,1 %,2765044,168250820,0,0,0,
F_GF_068_0263_SR_v013.nk,66aa3a847e6b4b9c2f49cf42,suraj.hajare,,,pnewspt097,2024/07/31 18:52:12,2024/07/31 18:52:13,2024/07/31 18:56:23,none,none,100,1009-1087,79,79,Nuke,0,0,0,0,6,00:00:04:10,00:00:21:15,00:00:00:16,00:00:00:14,00:00:03:44,00:00:00:02,00:00:00:00,00:00:17:01,00:00:00:12,00:00:00:13,00:00:17:01,00:00:00:12,00:00:00:13,00:00:00:16,00:00:00:02,00:00:00:12,00:00:00:12,00:00:00:15,00:00:00:00,00:00:00:14,00:00:00:14,00:00:00:00,00:00:00:00,2523293269,31940421,31957612,5617680384,1080607184,1158087168,100 %,8 %,3 %,9749174,216833425,0,0,0,
F_rk_410_007_050_paint_v109.nk,66aa58d27e6b4b9c2f49d13e,ravindra.choure,,,pnewspt091,2024/07/31 21:01:29,2024/07/31 21:01:31,2024/07/31 21:02:53,2d_pool,2d_group,100,1001-1106,106,106,Nuke,1,8323064,0,1,15,00:00:01:22,00:00:19:28,00:00:00:11,00:00:00:07,00:00:01:01,00:00:00:00,00:00:00:00,00:00:17:40,00:00:00:10,00:00:00:06,00:00:17:40,00:00:00:10,00:00:00:06,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:13,00:00:00:00,3236043753,30528714,30560673,8050954240,5501612795,6241156096,94 %,4 %,4 %,9083099,243741420,0,0,0,
LC0016_plate_denoise-mp01_v004.nk,66aa55de7e6b4b9c2f49d102,kailash.saw,,,pnewspt094,2024/07/31 20:48:53,2024/07/31 20:48:54,2024/07/31 20:51:50,2d_pool,2d_group,20,1001-1031,31,4,Nuke,1,606819,0,0,3,00:00:02:55,00:00:07:56,00:00:01:59,00:00:02:27,00:00:00:11,00:00:00:02,00:00:00:02,00:00:07:45,00:00:01:56,00:00:02:24,00:00:07:45,00:00:01:56,00:00:02:24,00:00:00:15,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:15,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,2540937987,635234496,818552488,13472616448,5553017504,6964507136,98 %,7 %,9 %,9910672,143285790,0,0,0,
LC0016_plate_denoise-mp01_v005.nk,66aa73077e6b4b9c2f49d28d,kailash.saw,,,pnewspt094,2024/07/31 22:53:19,2024/07/31 22:53:20,2024/07/31 22:56:19,2d_pool,2d_group,50,1001-1030,30,3,Nuke,1,804682,0,0,3,00:00:02:59,00:00:07:47,00:00:02:35,00:00:02:31,00:00:00:09,00:00:00:03,00:00:00:03,00:00:07:37,00:00:02:32,00:00:02:27,00:00:07:37,00:00:02:32,00:00:02:27,00:00:00:15,00:00:00:00,00:00:00:15,00:00:00:15,00:00:00:16,00:00:00:01,00:00:00:15,00:00:00:15,00:00:00:00,00:00:00:00,2457741526,819247175,818555093,14040875008,6877495808,6927452672,98 %,9 %,9 %,12686633,141454684,0,0,0,
LC0016_plate_denoise-mp01_v005.nk,66aa75297e6b4b9c2f49d2af,kailash.saw,,,pnewspt094,2024/07/31 23:02:25,2024/07/31 23:02:26,2024/07/31 23:05:14,2d_pool,2d_group,1,1001-1031,31,4,Nuke,1,808375,0,0,3,00:00:02:48,00:00:07:28,00:00:01:52,00:00:02:17,00:00:00:10,00:00:00:02,00:00:00:02,00:00:07:17,00:00:01:49,00:00:02:14,00:00:07:17,00:00:01:49,00:00:02:14,00:00:00:14,00:00:00:00,00:00:00:14,00:00:00:14,00:00:00:14,00:00:00:01,00:00:00:14,00:00:00:14,00:00:00:00,00:00:00:00,2540943465,635235866,818554094,14169743360,5756921152,7429234176,99 %,8 %,8 %,11822696,117049890,0,0,0,
lfp027_0580_roto_Roto03_v007_mov_roto_id_exr,66aa06dd7e6b4b9c2f49cbbc,aniket.kadam,None,,pnewsrt037.basilic.com,2024/07/31 15:11:49,2024/07/31 15:12:21,2024/07/31 15:12:39,2d_pool,2d_group,50,1014-1076,63,7,Nuke,1,5404,0,0,7,00:00:00:18,00:00:01:53,00:00:00:16,00:00:00:17,00:00:00:20,00:00:00:02,00:00:00:02,00:00:01:33,00:00:00:13,00:00:00:14,00:00:01:33,00:00:00:13,00:00:00:14,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,0,0,0,1008091136,353334390,366050496,58 %,2 %,1 %,558682,24502265,0,0,0,
lfp027_0580_roto_Roto03_v007_mov_roto_id_mov,66aa06e17e6b4b9c2f49cbbe,aniket.kadam,None,,pnewsrt037.basilic.com,2024/07/31 15:11:52,2024/07/31 15:13:25,2024/07/31 15:13:38,2d_pool,2d_group,50,1014-1076,63,1,Nuke,1,10427,0,0,1,00:00:00:13,00:00:00:13,00:00:00:13,00:00:00:13,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:01,00:00:00:00,00:00:00:00,0,0,0,699768832,312681824,312681824,24 %,6 %,6 %,91872,1531200,0,0,0,
lv904_0260_bd01_paint_v003.nk,66a76a947e6b4b9c2f49ab09,anurag.shetty,,,pnewspt097,2024/07/29 15:40:28,2024/07/29 15:40:29,2001/01/01 0:00:00,2d_pool,2d_group,100,1001-1069,69,69,Nuke,0,0,0,13,0,00:00:00:00,00:00:27:00,00:00:00:23,00:00:00:24,00:00:00:50,00:00:00:00,00:00:00:00,00:00:25:43,00:00:00:22,00:00:00:22,00:00:25:43,00:00:00:22,00:00:00:22,00:00:00:23,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:25,00:00:00:00,00:00:00:23,00:00:00:23,00:00:03:14,00:00:00:40,3444810829,49924794,50736400,9373446144,1487981707,1417127424,72 %,2 %,3 %,12500692,408043062,0,0,0,
NC0140_v001.nk,66aa59a27e6b4b9c2f49d157,kunal.bhopale,,,pnewspt087,2024/07/31 21:04:58,2024/07/31 21:05:01,2024/07/31 21:06:54,2d_pool,2d_group,50,977-1060,84,9,Nuke,1,80703,0,0,7,00:00:01:52,00:00:12:47,00:00:01:25,00:00:01:24,00:00:00:24,00:00:00:02,00:00:00:02,00:00:12:22,00:00:01:22,00:00:01:21,00:00:12:22,00:00:01:22,00:00:01:21,00:00:00:09,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,5893771433,654863492,697275041,13067571200,7541998250,7853911040,98 %,4 %,4 %,8744459,212395285,0,0,0,
PAR_062_0340_wireremovel_paint_v007.nk,66aa0e607e6b4b9c2f49cc70,lalith.thatikonda,,,pnewspt091,2024/07/31 15:43:52,2024/07/31 15:43:53,2024/07/31 15:46:52,2d_pool,2d_group,50,1001-1074,74,74,Nuke,1,863931,0,6,5,00:00:02:59,00:00:11:59,00:00:00:09,00:00:00:08,00:00:02:56,00:00:00:02,00:00:00:02,00:00:08:56,00:00:00:07,00:00:00:05,00:00:08:56,00:00:00:07,00:00:00:05,00:00:00:09,00:00:00:02,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:03,00:00:00:06,00:00:00:06,00:00:00:36,00:00:01:15,479665769,6481969,0,4680970240,1689058117,1456847232,100 %,24 %,28 %,90495392,351950455,0,0,0,
PAR_062_0340_wireremovel_paint_v009.nk,66aa11427e6b4b9c2f49ccbb,lalith.thatikonda,,,pnewspt091,2024/07/31 15:56:09,2024/07/31 15:56:10,2024/07/31 15:58:17,2d_pool,2d_group,50,1001-1074,74,74,Nuke,1,863637,10,16,6,00:00:02:06,00:00:10:35,00:00:00:08,00:00:00:07,00:00:00:55,00:00:00:00,00:00:00:00,00:00:09:09,00:00:00:07,00:00:00:06,00:00:09:09,00:00:00:07,00:00:00:06,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:01:46,00:00:00:33,1083201927,14637863,14486758,6562336768,3712463127,4073497600,100 %,38 %,44 %,41303742,118847548,0,0,0,
rk_410_011_020_workfile_v002.nk,66aa55f17e6b4b9c2f49d107,shubham.kale,,,pnewspt090,2024/07/31 20:49:12,2024/07/31 20:49:13,2024/07/31 20:52:14,2d_pool,2d_group,100,1001-1150,150,8,Nuke,1,1884056,0,0,5,00:00:03:00,00:00:12:38,00:00:01:34,00:00:01:06,00:00:00:29,00:00:00:03,00:00:00:02,00:00:12:08,00:00:01:31,00:00:01:03,00:00:12:08,00:00:01:31,00:00:01:03,00:00:00:05,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4110704292,513838036,548645063,7831687168,2977487248,2854490112,15 %,5 %,7 %,15632570,223633238,0,0,0,
rk_410_011_020_workfile_v002.nk,66aa736c7e6b4b9c2f49d295,shubham.kale,,,pnewspt090,2024/07/31 22:54:59,2024/07/31 22:55:00,2024/07/31 22:56:19,2d_pool,2d_group,100,1001-1150,150,8,Nuke,1,2030011,0,0,7,00:00:01:18,00:00:08:47,00:00:01:05,00:00:01:10,00:00:00:26,00:00:00:03,00:00:00:03,00:00:08:21,00:00:01:02,00:00:01:06,00:00:08:21,00:00:01:02,00:00:01:06,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4110710468,513838808,548645408,7728652288,2604416688,2822979584,12 %,4 %,5 %,6427607,142854310,0,0,0,
rk_410_011_020_workfile_v002.nk,66aa7c267e6b4b9c2f49d324,shubham.kale,,,pnewspt090,2024/07/31 23:32:14,2024/07/31 23:32:16,2024/07/31 23:33:35,2d_pool,2d_group,100,1001-1150,150,8,Nuke,1,2035243,0,0,7,00:00:01:19,00:00:08:36,00:00:01:04,00:00:01:06,00:00:00:23,00:00:00:02,00:00:00:02,00:00:08:12,00:00:01:01,00:00:01:03,00:00:08:12,00:00:01:01,00:00:01:03,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4110714929,513839366,548646429,7847501824,2874802320,3117879808,12 %,4 %,5 %,7075282,140160030,0,0,0,
rk_410_013_090_prep_v010.nk,66aa780f7e6b4b9c2f49d2df,tarun.chaudhary,,,pnewspt093,2024/07/31 23:14:47,2024/07/31 23:14:47,2024/07/31 23:17:16,2d_pool,2d_group,80,1001-1223,223,23,Nuke,0,0,0,1,12,00:00:02:28,00:00:28:47,00:00:01:15,00:00:01:15,00:00:00:51,00:00:00:02,00:00:00:02,00:00:27:53,00:00:01:12,00:00:01:12,00:00:27:53,00:00:01:12,00:00:01:12,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:16,00:00:00:00,12831150474,557876107,576555263,11571449856,4560095632,3691131136,99 %,18 %,18 %,90206937,492286715,0,0,0,
rk_410_013_090_prep_v010.nk,66aa3a647e6b4b9c2f49cf2d,tarun.chaudhary,,,pnewspt093,2024/07/31 18:51:40,2024/07/31 18:51:40,2024/07/31 18:56:54,2d_pool,2d_group,80,1001-1223,223,23,Nuke,0,0,0,1,14,00:00:05:13,00:01:11:54,00:00:03:07,00:00:03:20,00:00:01:07,00:00:00:02,00:00:00:03,00:01:10:44,00:00:03:04,00:00:03:16,00:01:10:44,00:00:03:04,00:00:03:16,00:00:00:19,00:00:00:00,00:00:00:19,00:00:00:19,00:00:00:21,00:00:00:01,00:00:00:20,00:00:00:20,00:00:00:26,00:00:00:00,12830760746,557859162,576626537,39134748672,14133471031,11095440384,100 %,20 %,20 %,258051011,1296844885,0,0,0,
rk_410_040_100_v018.nk,66a935ea7e6b4b9c2f49be62,kunal.bhopale,,,pnewspt087,2024/07/31 0:20:18,2024/07/31 0:20:18,2024/07/31 0:21:49,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4622248,0,0,10,00:00:01:30,00:00:14:01,00:00:00:56,00:00:00:56,00:00:00:48,00:00:00:03,00:00:00:03,00:00:13:13,00:00:00:52,00:00:00:53,00:00:13:13,00:00:00:52,00:00:00:53,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,4944047233,329603148,338735848,11787329536,4176781380,4200193536,79 %,4 %,4 %,8786888,225422417,0,0,0,
rk_410_040_100_v019.nk,66aa1b357e6b4b9c2f49cd40,kunal.bhopale,,,pnewspt087,2024/07/31 16:38:37,2024/07/31 16:38:38,2024/07/31 16:41:10,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4738685,0,0,9,00:00:02:32,00:00:20:32,00:00:01:22,00:00:01:23,00:00:01:27,00:00:00:05,00:00:00:05,00:00:19:05,00:00:01:16,00:00:01:17,00:00:19:05,00:00:01:16,00:00:01:17,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:09,00:00:00:01,00:00:00:08,00:00:00:08,00:00:00:00,00:00:00:00,4944051115,329603407,338736258,11927363584,4883568657,5041790976,75 %,2 %,2 %,7953041,336206110,0,0,0,
rk_410_040_100_v020.nk,66aa26067e6b4b9c2f49cde1,kunal.bhopale,,,pnewspt087,2024/07/31 17:24:46,2024/07/31 17:24:47,2024/07/31 17:25:48,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4884173,0,0,11,00:00:01:00,00:00:10:34,00:00:00:42,00:00:00:41,00:00:00:42,00:00:00:02,00:00:00:02,00:00:09:52,00:00:00:39,00:00:00:38,00:00:09:52,00:00:00:39,00:00:00:38,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:00:05,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4944614287,329640952,338736297,1233059840,842904618,840390976,6 %,1 %,1 %,2054373,161570639,0,0,0,
rk_410_040_100_v021.nk,66aa47737e6b4b9c2f49cfe8,kunal.bhopale,,,pnewspt087,2024/07/31 19:47:23,2024/07/31 19:47:25,2024/07/31 19:48:58,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,5019257,0,0,10,00:00:01:33,00:00:15:19,00:00:01:01,00:00:01:00,00:00:00:43,00:00:00:02,00:00:00:02,00:00:14:36,00:00:00:58,00:00:00:57,00:00:14:36,00:00:00:58,00:00:00:57,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:01,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,4944043419,329602894,338735572,12350607360,4681327291,4598796288,63 %,3 %,4 %,9195208,259088859,0,0,0,
rk_410_040_100_v021.nk,66aa4e417e6b4b9c2f49d06c,kunal.bhopale,,,pnewspt087,2024/07/31 20:16:25,2024/07/31 20:16:25,2024/07/31 20:17:22,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4527588,0,0,11,00:00:00:56,00:00:10:14,00:00:00:40,00:00:00:41,00:00:00:46,00:00:00:03,00:00:00:02,00:00:09:27,00:00:00:37,00:00:00:37,00:00:09:27,00:00:00:37,00:00:00:37,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:05,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4944041438,329602762,338735361,1049636864,685011046,704180608,14 %,1 %,1 %,1769070,160958581,0,0,0,
rk_410_040_100_v021.nk,66aa50ea7e6b4b9c2f49d08f,kunal.bhopale,,,pnewspt087,2024/07/31 20:27:46,2024/07/31 20:27:47,2024/07/31 20:28:43,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4321186,0,0,11,00:00:00:55,00:00:09:48,00:00:00:39,00:00:00:38,00:00:00:42,00:00:00:02,00:00:00:02,00:00:09:05,00:00:00:36,00:00:00:35,00:00:09:05,00:00:00:36,00:00:00:35,00:00:00:04,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:01,00:00:00:04,00:00:00:04,00:00:00:00,00:00:00:00,4944034629,329602308,338735055,1139744768,764226240,786846848,8 %,1 %,1 %,1780420,152705837,0,0,0,
rk_410_040_100_v021.nk,66aa534c7e6b4b9c2f49d0cb,kunal.bhopale,,,pnewspt087,2024/07/31 20:37:56,2024/07/31 20:37:57,2024/07/31 20:39:21,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4320757,0,0,12,00:00:01:24,00:00:16:35,00:00:01:06,00:00:01:08,00:00:00:40,00:00:00:02,00:00:00:02,00:00:15:54,00:00:01:03,00:00:01:05,00:00:15:54,00:00:01:03,00:00:01:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,4944050273,329603351,338738042,12415438848,4923630796,5067751424,68 %,2 %,2 %,8066338,283482143,0,0,0,
rk_410_040_100_v022.nk,66aa79a07e6b4b9c2f49d2fc,kunal.bhopale,,,pnewspt087,2024/07/31 23:21:28,2024/07/31 23:21:29,2024/07/31 23:23:51,2d_pool,2d_group,50,1001-1146,146,15,Nuke,1,4534166,0,1,11,00:00:02:22,00:00:25:13,00:00:01:40,00:00:01:42,00:00:00:42,00:00:00:02,00:00:00:02,00:00:24:31,00:00:01:38,00:00:01:39,00:00:24:31,00:00:01:38,00:00:01:39,00:00:00:10,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:11,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:16,00:00:00:00,9888034473,659202298,677471819,12362174464,5554483916,5696970752,86 %,2 %,2 %,9803004,434426359,0,0,0,
sen121_0320_v079.nk,66aa1df77e6b4b9c2f49cd76,atharv.gurav,,,pnewspt082,2024/07/31 16:50:23,2024/07/31 16:50:24,2024/07/31 16:51:26,2d_pool,2d_group,50,1050-1076,27,6,Nuke,0,0,0,0,5,00:00:01:02,00:00:04:44,00:00:00:47,00:00:00:52,00:00:00:15,00:00:00:02,00:00:00:02,00:00:04:28,00:00:00:44,00:00:00:49,00:00:04:28,00:00:00:44,00:00:00:49,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:11,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,1126729793,187788298,208653666,15771975680,3675330282,4568659456,87 %,4 %,4 %,3512677,77739870,0,0,0,
sen121_0320_v084.nk,66aa2def7e6b4b9c2f49ce80,atharv.gurav,,,pnewspt082,2024/07/31 17:58:31,2024/07/31 17:58:31,2024/07/31 17:59:57,2d_pool,2d_group,50,1001-1076,76,76,Nuke,0,0,0,0,22,00:00:01:25,00:00:29:58,00:00:00:23,00:00:00:22,00:00:01:43,00:00:00:01,00:00:00:02,00:00:27:53,00:00:00:22,00:00:00:19,00:00:27:53,00:00:00:22,00:00:00:19,00:00:00:23,00:00:00:01,00:00:00:22,00:00:00:22,00:00:00:23,00:00:00:03,00:00:00:20,00:00:00:20,00:00:00:00,00:00:00:00,3173007924,41750104,41746619,18395344896,2284331422,2090642688,94 %,3 %,2 %,14403426,421614566,0,0,0,
sen121_0320_v084.nk,66aa2f967e6b4b9c2f49ceae,atharv.gurav,,,pnewspt082,2024/07/31 18:05:34,2024/07/31 18:05:34,2024/07/31 18:07:15,2d_pool,2d_group,50,1001-1076,76,76,Nuke,0,0,0,0,16,00:00:01:41,00:00:25:56,00:00:00:20,00:00:00:17,00:00:00:51,00:00:00:00,00:00:00:00,00:00:24:34,00:00:00:19,00:00:00:16,00:00:24:34,00:00:00:19,00:00:00:16,00:00:00:20,00:00:00:00,00:00:00:19,00:00:00:19,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,3173007924,41750104,41746619,17709711360,2338241143,2073718016,98 %,2 %,1 %,11604317,369432013,0,0,0,
sen121_0320_v095.nk,66aa40637e6b4b9c2f49cf88,atharv.gurav,,,pnewspt082,2024/07/31 19:17:15,2024/07/31 19:17:16,2024/07/31 19:20:35,2d_pool,2d_group,50,1001-1076,76,76,Nuke,0,0,0,0,10,00:00:03:19,00:00:30:04,00:00:00:23,00:00:00:21,00:00:00:38,00:00:00:00,00:00:00:00,00:00:28:49,00:00:00:22,00:00:00:20,00:00:28:49,00:00:00:22,00:00:00:20,00:00:00:23,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,3173008041,41750105,41746637,20245225472,2290630432,2162519552,95 %,2 %,1 %,11296177,432484611,0,0,0,
sen121_0320_v096.nk,66aa45777e6b4b9c2f49cfcc,atharv.gurav,,,pnewspt082,2024/07/31 19:38:55,2024/07/31 19:38:57,2024/07/31 19:40:07,2d_pool,2d_group,50,1001-1076,76,16,Nuke,0,0,0,0,12,00:00:01:09,00:00:13:12,00:00:00:49,00:00:00:48,00:00:00:42,00:00:00:02,00:00:00:02,00:00:12:29,00:00:00:46,00:00:00:45,00:00:12:29,00:00:00:46,00:00:00:45,00:00:00:10,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:10,00:00:00:01,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,3173036185,198314761,208740037,21055803392,4407547116,4131073536,65 %,2 %,3 %,6099226,215373946,0,0,0,
sen121_0320_v096.nk,66aa48757e6b4b9c2f49d003,atharv.gurav,,,pnewspt082,2024/07/31 19:51:41,2024/07/31 19:51:41,2024/07/31 19:52:41,2d_pool,2d_group,50,1001-1076,76,16,Nuke,0,0,0,0,12,00:00:00:59,00:00:11:16,00:00:00:42,00:00:00:44,00:00:00:42,00:00:00:02,00:00:00:02,00:00:10:33,00:00:00:39,00:00:00:41,00:00:10:33,00:00:00:39,00:00:00:41,00:00:00:08,00:00:00:00,00:00:00:08,00:00:00:08,00:00:00:09,00:00:00:01,00:00:00:09,00:00:00:09,00:00:00:00,00:00:00:00,3173031808,198314488,208740346,21275754496,4962949792,4555289600,95 %,3 %,3 %,6495220,175165898,0,0,0,
sen121_0320_v097.nk,66aa4a2e7e6b4b9c2f49d031,atharv.gurav,,,pnewspt082,2024/07/31 19:59:01,2024/07/31 19:59:02,2024/07/31 20:00:11,2d_pool,2d_group,50,1001-1076,76,16,Nuke,0,0,0,0,10,00:00:01:09,00:00:10:38,00:00:00:39,00:00:00:36,00:00:00:42,00:00:00:02,00:00:00:02,00:00:09:55,00:00:00:37,00:00:00:33,00:00:09:55,00:00:00:37,00:00:00:33,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:08,00:00:00:01,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,3173004443,198312777,208740235,21279383552,5169886968,4727343616,94 %,4 %,5 %,7145716,163051366,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jobs: 84,Tasks: 5161,Frames: 24836,Total Clock Render Time: 00d 03h 31m 32s,Total Task Render Time: 01d 18h 59m 39s,Total Output File Size: 810.995 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
